46.325855	377
48.785404	376
51.246456	359
53.70686	360
56.166622	363
58.623589	359
61.082058	362
63.539883	367
65.994919	357
68.451454	370
70.907349	377
73.360458	492
75.815056	1251
78.26902	574
80.7202	387
83.172874	365
85.622772	385
88.074158	355
90.522774	369
92.972878	372
95.420212	358
97.869034	367
100.31509	368
102.7605	370
105.2074	356
107.65153	370
110.09715	364
112.54001	364
114.98222	359
117.4238	371
119.86686	360
122.30716	379
124.74683	362
127.18584	364
129.62636	359
132.06412	370
134.50122	358
136.9377	357
139.37355	362
141.80875	371
144.24332	384
146.67938	367
149.11267	367
151.54533	349
153.97737	359
156.40877	369
158.83952	364
161.26965	365
163.69702	362
166.12589	361
168.55412	359
170.98172	359
173.40868	365
175.83501	347
178.26071	366
180.68365	365
183.10809	363
185.53189	361
187.95508	357
190.37761	370
192.79741	351
195.21869	371
197.63934	368
200.05725	371
202.47665	360
204.89542	365
207.31145	369
209.72894	360
212.14372	360
214.55997	390
216.97348	372
219.38847	383
221.80074	388
224.21448	383
226.62549	393
229.03796	403
231.44772	401
233.85686	411
236.26747	421
238.67534	466
241.0847	458
243.49133	505
245.89734	507
248.30272	546
250.70958	551
253.11372	631
255.51723	667
257.9201	728
260.32449	780
262.72614	840
265.12714	905
267.52756	963
269.92734	1080
272.32648	1182
274.72501	1249
277.12292	1318
279.52023	1447
281.9169	1583
284.31296	1708
286.70837	1764
289.10318	1889
291.49738	1965
293.89096	2051
296.28391	2136
298.67624	2182
301.06796	2293
303.45908	2284
305.84747	2414
308.23734	2501
310.62659	2453
313.0152	2464
315.40112	2435
317.78851	2542
320.17529	2482
322.56146	2528
324.94495	2503
327.32986	2487
329.71417	2512
332.09579	2559
334.47888	2540
336.85928	2535
339.24112	2534
341.6203	2477
344.00092	2571
346.37885	2456
348.75827	2440
351.13498	2480
353.51315	2328
355.88864	2309
358.26556	2213
360.63983	2196
363.01349	2180
365.38861	2093
367.76102	2026
370.13284	2051
372.50613	2006
374.87671	1955
377.2467	1941
379.61609	1969
381.98486	1943
384.35507	1982
386.72263	1965
389.08957	2013
391.4559	1964
393.82162	2039
396.18674	2067
398.55124	2062
400.91516	2101
403.27844	2105
405.64114	2139
408.0032	2284
410.36469	2440
412.72556	2421
415.08582	2556
417.44547	2525
419.8045	2169
422.16296	2172
424.52078	2177
426.87802	2235
429.23465	2161
431.58862	2147
433.94403	2157
436.29886	2109
438.65308	2081
441.00461	2111
443.35764	2173
445.71002	2174
448.05975	2153
450.41098	2093
452.76157	2151
455.1095	2122
457.45889	2141
459.80563	2188
462.15381	2119
464.49936	2103
466.84634	2101
469.19067	2057
471.53647	2058
473.87961	2104
476.22418	2112
478.56613	2097
480.90952	2070
483.25024	2129
485.59039	2134
487.93198	2053
490.27094	2053
492.60928	2069
494.94907	2001
497.28622	2063
499.6228	2005
501.95874	2028
504.29413	2002
506.63092	2083
508.96509	2043
511.29868	2078
513.63165	2000
515.96405	2090
518.29584	2097
520.62701	2025
522.95764	1989
525.28766	1993
527.61707	2018
529.94586	2002
532.27411	2032
534.60175	1989
536.92877	2029
539.25525	2002
541.58105	1897
543.90631	1984
546.23102	1927
548.55304	1956
550.87653	1932
553.19946	1918
555.52173	1950
557.84143	1909
560.16254	1951
562.48309	1930
564.80096	1838
567.12036	1905
569.43909	1924
571.75525	1920
574.07281	1946
576.38983	1937
578.70422	1964
581.02002	1964
583.33325	1980
585.64789	2021
587.9599	1974
590.27338	1994
592.58423	1980
594.89648	1983
597.20618	2028
599.51526	1951
601.82581	1957
604.13373	1982
606.44104	1965
608.74982	1917
611.05603	1946
613.36157	1911
615.66656	1958
617.97302	1979
620.27686	1949
622.58008	1907
624.88275	1892
627.18481	1927
629.48633	1964
631.78925	1902
634.0896	1906
636.38934	1895
638.68848	1942
640.98706	1945
643.2851	1948
645.58252	2042
647.87933	1989
650.1756	1937
652.47125	1961
654.76434	2034
657.05884	1979
659.35278	1970
661.64618	2026
663.9389	2015
666.23114	2032
668.52075	2007
670.81177	2064
673.10223	1994
675.39209	1983
677.67938	2079
679.96814	2047
682.25629	1991
684.54187	1998
686.82886	2014
689.11523	2012
691.39911	2032
693.68433	2019
695.96704	2027
698.2511	2051
700.53265	2099
702.81561	2037
705.09601	2022
707.37781	2070
709.65704	2063
711.93567	2035
714.21576	1986
716.49329	2024
718.7702	2062
721.04858	2032
723.32434	2094
725.59955	2024
727.87622	2047
730.15027	2002
732.42377	1975
734.69672	2062
736.96906	1988
739.2428	2003
741.51404	1994
743.78467	2020
746.05475	2013
748.32422	2037
750.59314	2044
752.86151	2067
755.12933	1986
757.39655	2033
759.66315	2034
761.92926	2030
764.19476	2041
766.45972	2049
768.72406	2077
770.98785	2000
773.24915	2117
775.51178	2112
777.77386	2113
780.0354	2022
782.29639	2117
784.55481	2127
786.81464	2123
789.07385	2106
791.33063	2148
793.58875	2103
795.84631	2158
798.10132	2085
800.35773	2041
802.61163	2047
