46.325855	345
48.785404	342
51.246456	342
53.70686	349
56.166622	342
58.623589	344
61.082058	351
63.539883	354
65.994919	343
68.451454	341
70.907349	352
73.360458	343
75.815056	332
78.26902	339
80.7202	342
83.172874	345
85.622772	352
88.074158	343
90.522774	347
92.972878	355
95.420212	338
97.869034	353
100.31509	340
102.7605	341
105.2074	338
107.65153	351
110.09715	348
112.54001	348
114.98222	345
117.4238	336
119.86686	351
122.30716	349
124.74683	342
127.18584	338
129.62636	344
132.06412	343
134.50122	345
136.9377	337
139.37355	338
141.80875	346
144.24332	339
146.67938	342
149.11267	340
151.54533	350
153.97737	345
156.40877	347
158.83952	340
161.26965	336
163.69702	339
166.12589	344
168.55412	344
170.98172	345
173.40868	349
175.83501	348
178.26071	344
180.68365	340
183.10809	338
185.53189	345
187.95508	342
190.37761	343
192.79741	333
195.21869	344
197.63934	335
200.05725	345
202.47665	343
204.89542	341
207.31145	345
209.72894	342
212.14372	350
214.55997	348
216.97348	360
219.38847	353
221.80074	358
224.21448	376
226.62549	356
229.03796	369
231.44772	383
233.85686	378
236.26747	385
238.67534	415
241.0847	412
243.49133	451
245.89734	457
248.30272	495
250.70958	504
253.11372	554
255.51723	565
257.9201	596
260.32449	635
262.72614	683
265.12714	762
267.52756	785
269.92734	875
272.32648	902
274.72501	982
277.12292	1028
279.52023	7351
281.9169	1210
284.31296	1250
286.70837	1349
289.10318	1345
291.49738	1452
293.89096	1532
296.28391	1880
298.67624	2192
301.06796	2057
303.45908	1824
305.84747	1731
308.23734	1689
310.62659	1726
313.0152	1699
315.40112	1787
317.78851	1777
320.17529	1754
322.56146	1747
324.94495	1813
327.32986	1747
329.71417	1786
332.09579	1756
334.47888	1747
336.85928	1711
339.24112	1722
341.6203	1724
344.00092	1721
346.37885	1653
348.75827	1669
351.13498	1657
353.51315	1640
355.88864	1567
358.26556	1485
360.63983	1457
363.01349	1482
365.38861	1423
367.76102	1400
370.13284	1355
372.50613	1374
374.87671	1342
377.2467	1374
379.61609	1369
381.98486	1297
384.35507	1356
386.72263	1351
389.08957	1307
391.4559	1265
393.82162	1362
396.18674	1340
398.55124	1382
400.91516	1371
403.27844	1396
405.64114	1371
408.0032	1410
410.36469	1413
412.72556	1409
415.08582	1438
417.44547	1406
419.8045	1418
422.16296	1419
424.52078	1418
426.87802	1358
429.23465	1429
431.58862	1358
433.94403	1359
436.29886	1404
438.65308	1357
441.00461	1383
443.35764	1363
445.71002	1355
448.05975	1378
450.41098	1344
452.76157	1330
455.1095	1304
457.45889	1340
459.80563	1337
462.15381	1336
464.49936	1289
466.84634	1290
469.19067	1296
471.53647	1299
473.87961	1321
476.22418	1315
478.56613	1268
480.90952	1275
483.25024	1303
485.59039	1249
487.93198	1250
490.27094	1271
492.60928	1270
494.94907	1234
497.28622	1261
499.6228	1250
501.95874	1222
504.29413	1242
506.63092	1222
508.96509	1234
511.29868	1202
513.63165	1273
515.96405	1199
518.29584	1242
520.62701	1273
522.95764	1200
525.28766	1179
527.61707	1208
529.94586	1236
532.27411	1220
