46.325855	349
48.785404	331
51.246456	340
53.70686	342
56.166622	341
58.623589	346
61.082058	349
63.539883	354
65.994919	334
68.451454	344
70.907349	349
73.360458	344
75.815056	348
78.26902	341
80.7202	345
83.172874	346
85.622772	355
88.074158	339
90.522774	345
92.972878	341
95.420212	344
97.869034	337
100.31509	338
102.7605	344
105.2074	338
107.65153	347
110.09715	339
112.54001	348
114.98222	343
117.4238	346
119.86686	343
122.30716	344
124.74683	336
127.18584	343
129.62636	340
132.06412	343
134.50122	340
136.9377	339
139.37355	346
141.80875	343
144.24332	350
146.67938	342
149.11267	336
151.54533	347
153.97737	340
156.40877	339
158.83952	344
161.26965	333
163.69702	356
166.12589	343
168.55412	342
170.98172	336
173.40868	342
175.83501	338
178.26071	334
180.68365	341
183.10809	341
185.53189	336
187.95508	338
190.37761	351
192.79741	331
195.21869	344
197.63934	350
200.05725	355
202.47665	349
204.89542	349
207.31145	350
209.72894	341
212.14372	341
214.55997	342
216.97348	347
219.38847	352
221.80074	359
224.21448	359
226.62549	367
229.03796	353
231.44772	371
233.85686	379
236.26747	391
238.67534	404
241.0847	415
243.49133	442
245.89734	458
248.30272	487
250.70958	507
253.11372	554
255.51723	586
257.9201	612
260.32449	673
262.72614	737
265.12714	791
267.52756	862
269.92734	926
272.32648	971
274.72501	1059
277.12292	1138
279.52023	1237
281.9169	1319
284.31296	1360
286.70837	1491
289.10318	1560
291.49738	1682
293.89096	1746
296.28391	1810
298.67624	1910
301.06796	1916
303.45908	1972
305.84747	1994
308.23734	2008
310.62659	2030
313.0152	2024
315.40112	2132
317.78851	2048
320.17529	2081
322.56146	2105
324.94495	2071
327.32986	2071
329.71417	2139
332.09579	2107
334.47888	2133
336.85928	2238
339.24112	3844
341.6203	2178
344.00092	2047
346.37885	2023
348.75827	1993
351.13498	1922
353.51315	1873
355.88864	1816
358.26556	1767
360.63983	1731
363.01349	1780
365.38861	1681
367.76102	1648
370.13284	1603
372.50613	1594
374.87671	1574
377.2467	1556
379.61609	1516
381.98486	1539
384.35507	1539
386.72263	1565
389.08957	1572
391.4559	1579
393.82162	1605
396.18674	1600
398.55124	1612
400.91516	1603
403.27844	1625
405.64114	1652
408.0032	1595
410.36469	1622
412.72556	1683
415.08582	1706
417.44547	1698
419.8045	1665
422.16296	1724
424.52078	1695
426.87802	1682
429.23465	1686
431.58862	1675
433.94403	1587
436.29886	1665
438.65308	1594
441.00461	1588
443.35764	1609
445.71002	1573
448.05975	1574
450.41098	1597
452.76157	1554
455.1095	1581
457.45889	1560
459.80563	1602
462.15381	1543
464.49936	1527
466.84634	1576
469.19067	1536
471.53647	1548
473.87961	1551
476.22418	1520
478.56613	1559
480.90952	1552
483.25024	1553
485.59039	1499
487.93198	1535
490.27094	1518
492.60928	1527
494.94907	1503
497.28622	1501
499.6228	1478
501.95874	1472
504.29413	1506
506.63092	1502
508.96509	1510
511.29868	1492
513.63165	1458
515.96405	1504
518.29584	1462
520.62701	1468
522.95764	1449
525.28766	1463
527.61707	1450
529.94586	1409
532.27411	1427
534.60175	1440
536.92877	1438
539.25525	1429
541.58105	1399
543.90631	1423
546.23102	1375
548.55304	1380
550.87653	1401
553.19946	1353
555.52173	1343
557.84143	1392
560.16254	1407
562.48309	1410
564.80096	1364
567.12036	1308
569.43909	1314
571.75525	1369
574.07281	1363
576.38983	1365
578.70422	1388
581.02002	1343
583.33325	1388
585.64789	1438
587.9599	1370
590.27338	1381
592.58423	1387
594.89648	1369
597.20618	1424
599.51526	1344
601.82581	1407
604.13373	1345
606.44104	1389
608.74982	1350
611.05603	1377
613.36157	1316
615.66656	1357
617.97302	1349
620.27686	1365
622.58008	1370
624.88275	1351
627.18481	1352
629.48633	1363
631.78925	1350
634.0896	1338
636.38934	1412
638.68848	1345
640.98706	1328
643.2851	1408
645.58252	1336
647.87933	1367
650.1756	1405
652.47125	1389
654.76434	1436
657.05884	1409
659.35278	1357
661.64618	1418
663.9389	1409
666.23114	1580
668.52075	3386
670.81177	1659
673.10223	1420
675.39209	1401
677.67938	1400
679.96814	1429
682.25629	1375
684.54187	1398
686.82886	1433
689.11523	1407
691.39911	1446
693.68433	1420
695.96704	1426
698.2511	1417
700.53265	1462
702.81561	1436
705.09601	1480
707.37781	1443
709.65704	1409
711.93567	1459
714.21576	1432
716.49329	1425
718.7702	1472
721.04858	1445
723.32434	1438
725.59955	1407
727.87622	1456
730.15027	1470
732.42377	1401
734.69672	1453
736.96906	1451
739.2428	1443
741.51404	1430
743.78467	1414
746.05475	1447
748.32422	1486
750.59314	1439
752.86151	1420
755.12933	1467
757.39655	1480
759.66315	1457
761.92926	1473
764.19476	1449
766.45972	1396
768.72406	1465
770.98785	1457
773.24915	1471
775.51178	1487
777.77386	1479
780.0354	1492
782.29639	1519
784.55481	1541
786.81464	1488
789.07385	1501
791.33063	1485
793.58875	1468
795.84631	1473
798.10132	1512
800.35773	1505
802.61163	1498
804.86694	1458
807.12164	1434
809.37384	1428
811.62744	1467
813.87854	1500
816.13104	1459
818.38098	1449
820.63031	1454
822.8811	1466
825.12939	1484
827.37708	1483
829.62616	1497
831.87274	1519
834.11871	1507
836.36615	1482
838.61102	1529
840.85535	1521
843.09912	1533
845.34424	1549
847.58691	1554
849.82898	1554
852.0705	1526
854.31146	1645
856.55188	1619
858.79169	1635
861.03094	1666
863.26971	1687
865.50787	1648
867.74542	1671
869.98248	1723
872.21899	1717
874.4549	1683
876.69031	1684
878.92511	1688
881.15936	1727
883.39307	1748
885.62427	1735
887.85681	1765
890.08887	1779
892.32031	1774
894.54932	1774
896.77966	1771
899.00946	1730
901.23871	1727
903.46545	1746
905.6936	1772
907.91925	1731
910.14624	1779
912.37274	1766
914.59668	1730
916.82208	1796
919.04492	1837
921.26923	1796
923.49097	1770
925.71411	1790
927.93481	1772
930.15491	1754
932.3764	1758
934.5954	1737
936.81384	1745
939.03369	1734
941.25104	1709
943.46783	1707
945.68604	1644
947.90173	1678
950.11688	1662
952.33148	1640
954.54553	1579
956.75903	1595
958.97388	1577
961.18628	1603
963.39813	1561
965.60944	1547
967.82019	1562
970.0304	1503
972.24005	1497
974.44916	1464
976.65778	1485
978.86578	1484
981.07324	1492
983.28015	1440
985.48462	1479
987.69043	1439
989.89569	1420
992.10046	1455
994.30463	1464
996.5083	1402
998.70947	1359
1000.912	1376
1003.114	1353
1005.3135	1368
1007.5145	1365
1009.7148	1369
1011.9128	1362
1014.1121	1312
1016.3088	1291
1018.5071	1256
1020.7047	1290
1022.8999	1267
1025.0964	1286
1027.2906	1261
1029.4841	1245
1031.6791	1225
1033.8716	1249
1036.0654	1182
1038.2568	1221
1040.4478	1191
1042.6399	1203
1044.8297	1180
1047.0189	1179
1049.2096	1208
1051.3977	1172
1053.5853	1180
1055.7725	1138
1057.959	1133
1060.1469	1128
1062.3323	1113
1064.5172	1139
1066.7017	1114
1068.8855	1144
1071.0687	1172
1073.2516	1096
1075.4338	1094
1077.6155	1092
1079.7966	1084
1081.9773	1054
1084.1573	1084
1086.3369	1108
1088.5159	1262
1090.6925	1096
1092.8704	1059
1095.0479	1048
1097.2247	1034
1099.401	1028
1101.575	1061
1103.7501	1010
1105.9249	1062
1108.0972	1012
1110.2709	1021
1112.444	1035
1114.6146	991
1116.7867	1043
1118.9583	1010
1121.1273	1001
1123.2977	994
1125.4658	997
1127.6351	1052
1129.8021	1019
1131.9705	979
1134.1364	1018
1136.3018	967
1138.4685	973
1140.6328	993
1142.7965	951
1144.9617	999
1147.1244	952
1149.2866	940
1151.4502	949
1153.6112	944
1155.7719	999
1157.9319	966
1160.0914	979
1162.2523	955
1164.4108	967
1166.5687	944
1168.7262	982
1170.8831	938
1173.0394	969
1175.1953	949
1177.3506	953
1179.5054	979
1181.6597	947
1183.8134	969
1185.9666	973
1188.1193	963
1190.2695	985
1192.4211	929
1194.5723	954
1196.7228	968
1198.8728	952
1201.0205	950
1203.1694	950
1205.318	947
1207.4659	948
1209.6115	983
1211.7583	960
1213.9028	924
1216.0487	954
1218.194	937
1220.3369	955
1222.4812	927
1224.623	949
1226.7664	986
1228.9071	985
1231.0493	992
1233.1891	962
1235.3284	977
1237.469	977
1239.6073	972
1241.7468	945
1243.884	987
1246.0208	985
1248.1569	1004
1250.2943	991
1252.4294	967
1254.5641	973
1256.6981	1015
1258.8317	999
1260.9666	978
1263.099	999
1265.2311	1026
1267.3625	966
1269.4934	951
1271.6239	1026
1273.7538	1006
1275.8832	986
1278.0121	980
1280.1405	966
1282.2683	971
1284.3956	1015
1286.5225	1002
1288.6469	982
1290.7727	968
1292.8979	1026
1295.0227	990
1297.1469	1018
1299.2688	989
1301.392	1014
1303.5146	1021
1305.6368	990
1307.7566	1029
1309.8778	991
1311.9965	985
1314.1166	976
1316.2362	979
1318.3535	980
1320.472	977
1322.5883	934
1324.7058	967
1326.8209	972
1328.9375	973
1331.0516	969
1333.1653	961
1335.2803	937
1337.3928	957
1339.505	968
1341.6184	943
1343.7295	961
1345.8401	955
1347.9501	972
1350.0615	931
1352.1705	937
1354.2791	960
1356.3871	955
1358.4946	932
1360.6017	924
1362.71	908
1364.8159	946
1366.9214	953
1369.0264	903
1371.1309	918
1373.2349	906
1375.3383	916
1377.4393	935
1379.5417	893
1381.6437	915
1383.7451	929
1385.8459	925
1387.9464	923
1390.0463	950
1392.1438	920
1394.2427	935
1396.3411	889
1398.4371	916
1400.5344	927
1402.6313	951
1404.7258	890
1406.8217	905
1408.917	903
1411.01	880
1413.1044	932
1415.1963	928
1417.2897	894
1419.3806	910
1421.4729	888
1423.5629	906
1425.6542	949
1427.7432	929
1429.8317	914
1431.9214	888
1434.0089	896
1436.0958	941
1438.1842	908
1440.2701	905
1442.3556	950
1444.4406	905
1446.5249	891
1448.6107	887
1450.6942	902
1452.7771	899
1454.8596	925
1456.9415	899
1459.0229	916
1461.1039	918
1463.1843	886
1465.2643	912
1467.3438	919
1469.4227	891
1471.5012	887
1473.5791	878
1475.6566	882
1477.7335	882
1479.8082	894
1481.8842	867
1483.9596	906
1486.0345	883
1488.1072	935
1490.1812	889
1492.2546	869
1494.3258	910
1496.3983	923
1498.4703	918
1500.5399	875
1502.611	901
1504.6797	935
1506.7496	868
1508.8174	901
1510.8864	912
1512.953	907
1515.0211	883
1517.0868	896
1519.1538	920
1521.2185	857
1523.2827	865
1525.3483	891
1527.4116	883
1529.4744	884
1531.5383	910
1533.6001	924
1535.6614	868
1537.7222	919
1539.7825	937
1541.8441	928
1543.9034	920
1545.9622	903
1548.0205	871
1550.0784	866
1552.1357	898
1554.1925	883
1556.2489	900
1558.3048	892
1560.3601	905
1562.415	902
1564.4695	907
1566.5215	895
1568.575	906
1570.6278	891
1572.6803	876
1574.7323	879
1576.7819	924
1578.8329	899
1580.8833	918
1582.9333	901
1584.9811	940
1587.03	893
1589.0768	900
1591.1249	868
1593.1724	945
1595.2177	895
1597.2643	903
1599.3086	881
1601.3541	908
1603.3975	897
1605.4421	873
1607.4845	869
1609.5264	937
1611.5695	933
1613.6104	885
1615.6508	901
1617.6925	935
1619.7319	935
1621.771	903
1623.8094	894
1625.8492	947
1627.8867	946
1629.9237	940
1631.9602	955
1633.9963	941
1636.0319	952
1638.067	988
1640.1016	974
1642.1357	1008
1644.1693	1016
1646.2025	982
1648.2352	1020
1650.2673	1006
1652.2991	998
1654.3303	1012
1656.3611	995
1658.3914	980
1660.4211	984
1662.4486	989
1664.4775	954
1666.5059	965
